"play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","goal_to_go","time","yrdln","ydstogo","ydsnet","desc","play_type","yards_gained","shotgun","no_huddle","qb_dropback","qb_kneel","qb_spike","qb_scramble","pass_length","pass_location","air_yards","yards_after_catch","run_location","run_gap","field_goal_result","kick_distance","extra_point_result","two_point_conv_result","home_timeouts_remaining","away_timeouts_remaining","timeout","timeout_team","td_team","posteam_timeouts_remaining","defteam_timeouts_remaining","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","extra_point_prob","two_point_conversion_prob","ep","epa","total_home_epa","total_away_epa","total_home_rush_epa","total_away_rush_epa","total_home_pass_epa","total_away_pass_epa","air_epa","yac_epa","comp_air_epa","comp_yac_epa","total_home_comp_air_epa","total_away_comp_air_epa","total_home_comp_yac_epa","total_away_comp_yac_epa","total_home_raw_air_epa","total_away_raw_air_epa","total_home_raw_yac_epa","total_away_raw_yac_epa","wp","def_wp","home_wp","away_wp","wpa","home_wp_post","away_wp_post","total_home_rush_wpa","total_away_rush_wpa","total_home_pass_wpa","total_away_pass_wpa","air_wpa","yac_wpa","comp_air_wpa","comp_yac_wpa","total_home_comp_air_wpa","total_away_comp_air_wpa","total_home_comp_yac_wpa","total_away_comp_yac_wpa","total_home_raw_air_wpa","total_away_raw_air_wpa","total_home_raw_yac_wpa","total_away_raw_yac_wpa","punt_blocked","first_down_rush","first_down_pass","first_down_penalty","third_down_converted","third_down_failed","fourth_down_converted","fourth_down_failed","incomplete_pass","touchback","interception","punt_inside_twenty","punt_in_endzone","punt_out_of_bounds","punt_downed","punt_fair_catch","kickoff_inside_twenty","kickoff_in_endzone","kickoff_out_of_bounds","kickoff_downed","kickoff_fair_catch","fumble_forced","fumble_not_forced","fumble_out_of_bounds","solo_tackle","safety","penalty","tackled_for_loss","fumble_lost","own_kickoff_recovery","own_kickoff_recovery_td","qb_hit","rush_attempt","pass_attempt","sack","touchdown","pass_touchdown","rush_touchdown","return_touchdown","extra_point_attempt","two_point_attempt","field_goal_attempt","kickoff_attempt","punt_attempt","fumble","complete_pass","assist_tackle","lateral_reception","lateral_rush","lateral_return","lateral_recovery","passer_player_id","passer_player_name","receiver_player_id","receiver_player_name","rusher_player_id","rusher_player_name","lateral_receiver_player_id","lateral_receiver_player_name","lateral_rusher_player_id","lateral_rusher_player_name","lateral_sack_player_id","lateral_sack_player_name","interception_player_id","interception_player_name","lateral_interception_player_id","lateral_interception_player_name","punt_returner_player_id","punt_returner_player_name","lateral_punt_returner_player_id","lateral_punt_returner_player_name","kickoff_returner_player_name","kickoff_returner_player_id","lateral_kickoff_returner_player_id","lateral_kickoff_returner_player_name","punter_player_id","punter_player_name","kicker_player_name","kicker_player_id","own_kickoff_recovery_player_id","own_kickoff_recovery_player_name","blocked_player_id","blocked_player_name","tackle_for_loss_1_player_id","tackle_for_loss_1_player_name","tackle_for_loss_2_player_id","tackle_for_loss_2_player_name","qb_hit_1_player_id","qb_hit_1_player_name","qb_hit_2_player_id","qb_hit_2_player_name","forced_fumble_player_1_team","forced_fumble_player_1_player_id","forced_fumble_player_1_player_name","forced_fumble_player_2_team","forced_fumble_player_2_player_id","forced_fumble_player_2_player_name","solo_tackle_1_team","solo_tackle_2_team","solo_tackle_1_player_id","solo_tackle_2_player_id","solo_tackle_1_player_name","solo_tackle_2_player_name","assist_tackle_1_player_id","assist_tackle_1_player_name","assist_tackle_1_team","assist_tackle_2_player_id","assist_tackle_2_player_name","assist_tackle_2_team","assist_tackle_3_player_id","assist_tackle_3_player_name","assist_tackle_3_team","assist_tackle_4_player_id","assist_tackle_4_player_name","assist_tackle_4_team","pass_defense_1_player_id","pass_defense_1_player_name","pass_defense_2_player_id","pass_defense_2_player_name","fumbled_1_team","fumbled_1_player_id","fumbled_1_player_name","fumbled_2_player_id","fumbled_2_player_name","fumbled_2_team","fumble_recovery_1_team","fumble_recovery_1_yards","fumble_recovery_1_player_id","fumble_recovery_1_player_name","fumble_recovery_2_team","fumble_recovery_2_yards","fumble_recovery_2_player_id","fumble_recovery_2_player_name","return_team","return_yards","penalty_team","penalty_player_id","penalty_player_name","penalty_yards","replay_or_challenge","replay_or_challenge_result","penalty_type","defensive_two_point_attempt","defensive_two_point_conv","defensive_extra_point_attempt","defensive_extra_point_conv"
"36",2019122101,"NE","BUF","NE","home","BUF","BUF",35,2019-12-21,900,1800,3600,"Half1",0,1,0,1,NA,0,"15:00","BUF 35",0,32,"S.Hauschka kicks 65 yards from BUF 35 to NE 0. B.Bolden to NE 21 for 21 yards (L.Alexander, J.Stanford).","kickoff",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,NA,NA,NA,0,0,0,0.00137367959113161,0.162631509518862,0.00444072635822802,0.25417863378643,0.23308117414857,0.00365571302658065,0.340638563570199,0,0,0.814998475712213,-0.390579445366563,-0.390579445366563,0.390579445366563,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B.Bolden","00-0029239",NA,NA,NA,NA,"S.Hauschka","00-0025944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0023259","L.Alexander","BUF","00-0029061","J.Stanford","BUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE",21,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"58",2019122101,"NE","BUF","NE","home","BUF","NE",79,2019-12-21,894,1794,3594,"Half1",0,1,0,1,"1",0,"14:54","NE 21",10,32,"(14:54) (Shotgun) S.Michel up the middle to NE 24 for 3 yards (S.Lotulelei; T.Murphy).","run",3,1,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00151606224007398,0.17627688004915,0.00612861288977589,0.275604343422272,0.21763706121527,0.00360663294029412,0.319230407243165,0,0,0.42441903034565,-0.284700475015646,-0.675279920382209,0.675279920382209,-0.284700475015646,0.284700475015646,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.488963290584074,0.511036709415926,0.488963290584074,0.511036709415926,-0.00638468731772113,0.482578603266352,0.517421396733648,-0.00638468731772113,0.00638468731772113,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"00-0034845","S.Michel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0030455","S.Lotulelei","BUF","00-0031300","T.Murphy","BUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"79",2019122101,"NE","BUF","NE","home","BUF","NE",76,2019-12-21,862,1762,3562,"Half1",0,1,0,1,"2",0,"14:22","NE 24",7,32,"(14:22) (Shotgun) R.Burkhead up the middle to NE 28 for 4 yards (S.Lotulelei).","run",4,1,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00168337221155518,0.187498648243139,0.00560438079735661,0.291030005761724,0.207212013159993,0.00396075925548021,0.303010820570752,0,0,0.139718555330004,-0.00987537533883387,-0.685155295721043,0.685155295721043,-0.29457585035448,0.29457585035448,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.482578603266352,0.517421396733648,0.482578603266352,0.517421396733648,0.00228011795060995,0.484858721216962,0.515141278783038,-0.00410456936711118,0.00410456936711118,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0030288","R.Burkhead",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUF",NA,"00-0030455",NA,"S.Lotulelei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"100",2019122101,"NE","BUF","NE","home","BUF","NE",72,2019-12-21,817,1717,3517,"Half1",0,1,0,1,"3",0,"13:37","NE 28",3,32,"(13:37) (Shotgun) T.Brady pass short left to J.Edelman to NE 35 for 7 yards (M.Hyde). NE 11- Edelman 564th career rec from Brady, most all-time (Welker 563).","pass",7,1,0,1,0,0,0,"short","left",8,-1,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00186759913517227,0.194600456473858,0.00496017193015979,0.294813148705396,0.180065389397245,0.00375837489761766,0.319934859460552,0,0,0.12984317999117,1.6516076315606,0.966452335839558,-0.966452335839558,-0.29457585035448,0.29457585035448,1.6516076315606,-1.6516076315606,2.44999309335471,-0.798385461794113,2.44999309335471,-0.798385461794113,2.44999309335471,-2.44999309335471,-0.798385461794113,0.798385461794113,2.44999309335471,-2.44999309335471,-0.798385461794113,0.798385461794113,0.484858721216962,0.515141278783038,0.484858721216962,0.515141278783038,0.0512677872359018,0.536126508452864,0.463873491547136,-0.00410456936711118,0.00410456936711118,0.0512677872359018,-0.0512677872359018,0.0739792615339017,-0.0227114742979999,0.0739792615339017,-0.0227114742979999,0.0739792615339017,-0.0739792615339017,-0.0227114742979999,0.0227114742979999,0.0739792615339017,-0.0739792615339017,-0.0227114742979999,0.0227114742979999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0019596","T.Brady","00-0027150","J.Edelman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUF",NA,"00-0030090",NA,"M.Hyde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"124",2019122101,"NE","BUF","NE","home","BUF","NE",65,2019-12-21,770,1670,3470,"Half1",0,1,0,1,"1",0,"12:50","NE 35",10,32,"(12:50) T.Brady pass short left to R.Burkhead to BUF 47 for 18 yards (J.Poyer). FUMBLES (J.Poyer), RECOVERED by BUF-M.Hyde at BUF 38. M.Hyde ran ob at NE 31 for 31 yards (M.Sanu Sr.).","pass",18,0,0,1,0,0,0,"short","left",-1,19,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00187378813302906,0.128791170929231,0.00191832322482705,0.200006905905222,0.270464844439057,0.00365999855438694,0.393284968814247,0,0,1.78145081155177,-5.78478575768898,-4.81833342184942,4.81833342184942,-0.29457585035448,0.29457585035448,-4.13317812612838,4.13317812612838,-0.81457741243647,-4.97020834525251,-0.81457741243647,-4.97020834525251,1.63541568091824,-1.63541568091824,-5.76859380704662,5.76859380704662,1.63541568091824,-1.63541568091824,-5.76859380704662,5.76859380704662,0.536126508452864,0.463873491547136,0.536126508452864,0.463873491547136,-0.145060488719153,0.391066019733712,0.608933980266288,-0.00410456936711118,0.00410456936711118,-0.0937927014832508,0.0937927014832508,-0.0241151102903048,-0.120945378428848,-0.0241151102903048,-0.120945378428848,0.0498641512435969,-0.0498641512435969,-0.143656852726848,0.143656852726848,0.0498641512435969,-0.0498641512435969,-0.143656852726848,0.143656852726848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"00-0019596","T.Brady","00-0030288","R.Burkhead",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUF","00-0030114","J.Poyer",NA,NA,NA,"BUF","NE","00-0030114","00-0029632","J.Poyer","M.Sanu Sr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE","00-0030288","R.Burkhead",NA,NA,NA,"BUF",31,"00-0030090","M.Hyde",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"169",2019122101,"NE","BUF","BUF","away","NE","NE",31,2019-12-21,751,1651,3451,"Half1",0,2,0,1,"1",0,"12:31","NE 31",10,14,"(12:31) D.Singletary left tackle to NE 25 for 6 yards (D.Hightower).","run",6,0,0,0,0,0,0,NA,NA,NA,NA,"left","tackle",NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00080098775732658,0.0483026482980235,9.22069576663932e-05,0.0745846853597591,0.361937807066618,0.0030529941318344,0.511228670428772,0,0,4.00333494613721,0.0723662635895046,-4.89069968543893,4.89069968543893,-0.366942113943985,0.366942113943985,-4.13317812612838,4.13317812612838,NA,NA,0,0,1.63541568091824,-1.63541568091824,-5.76859380704662,5.76859380704662,1.63541568091824,-1.63541568091824,-5.76859380704662,5.76859380704662,0.608933980266288,0.391066019733712,0.391066019733712,0.608933980266288,0.00397384415610447,0.387092175577607,0.612907824422393,-0.00807841352321564,0.00807841352321564,-0.0937927014832508,0.0937927014832508,NA,NA,0,0,0.0498641512435969,-0.0498641512435969,-0.143656852726848,0.143656852726848,0.0498641512435969,-0.0498641512435969,-0.143656852726848,0.143656852726848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0035250","D.Singletary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,"00-0029669",NA,"D.Hightower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"190",2019122101,"NE","BUF","BUF","away","NE","NE",25,2019-12-21,713,1613,3413,"Half1",0,2,0,1,"2",0,"11:53","NE 25",4,14,"(11:53) D.Singletary up the middle to NE 22 for 3 yards (D.Shelton).","run",3,0,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.000827321379378886,0.0420089880046291,9.78032621813499e-05,0.0647827386350078,0.393983642053794,0.00292890442128428,0.495370602243724,0,0,4.07570120972671,-0.0586094651696811,-4.83209022026925,4.83209022026925,-0.308332648774304,0.308332648774304,-4.13317812612838,4.13317812612838,NA,NA,0,0,1.63541568091824,-1.63541568091824,-5.76859380704662,5.76859380704662,1.63541568091824,-1.63541568091824,-5.76859380704662,5.76859380704662,0.612907824422393,0.387092175577607,0.387092175577607,0.612907824422393,-0.00130261955907529,0.388394795136682,0.611605204863318,-0.00677579396414035,0.00677579396414035,-0.0937927014832508,0.0937927014832508,NA,NA,0,0,0.0498641512435969,-0.0498641512435969,-0.143656852726848,0.143656852726848,0.0498641512435969,-0.0498641512435969,-0.143656852726848,0.143656852726848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0035250","D.Singletary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,"00-0032143",NA,"D.Shelton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"211",2019122101,"NE","BUF","BUF","away","NE","NE",22,2019-12-21,692,1592,3392,"Half1",0,2,0,1,"3",0,"11:32","NE 22",1,14,"(11:32) (No Huddle) J.Allen up the middle to NE 20 for 2 yards (P.Chung).","run",2,0,1,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.000862725209173099,0.0382675473999188,0.00011447915296171,0.0601632151906407,0.434686278542955,0.00242665315242471,0.463479101351926,0,0,4.01709174455703,0.394208120162796,-5.22629834043204,5.22629834043204,-0.7025407689371,0.7025407689371,-4.13317812612838,4.13317812612838,NA,NA,0,0,1.63541568091824,-1.63541568091824,-5.76859380704662,5.76859380704662,1.63541568091824,-1.63541568091824,-5.76859380704662,5.76859380704662,0.611605204863318,0.388394795136682,0.388394795136682,0.611605204863318,0.0147245351436253,0.373670259993057,0.626329740006943,-0.0215003291077656,0.0215003291077656,-0.0937927014832508,0.0937927014832508,NA,NA,0,0,0.0498641512435969,-0.0498641512435969,-0.143656852726848,0.143656852726848,0.0498641512435969,-0.0498641512435969,-0.143656852726848,0.143656852726848,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0034857","J.Allen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,"00-0027010",NA,"P.Chung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"232",2019122101,"NE","BUF","BUF","away","NE","NE",20,2019-12-21,654,1554,3354,"Half1",0,2,0,1,"1",0,"10:54","NE 20",10,14,"(10:54) J.Brown right end to NE 17 for 3 yards (S.Gilmore).","run",3,0,0,0,0,0,0,NA,NA,NA,NA,"right","end",NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.000834744239593607,0.0333630588048442,3.27201610618178e-05,0.0512445954697045,0.379464604734501,0.00272982011823023,0.532330456472065,0,0,4.41129986471983,-0.23745566651534,-4.9888426739167,4.9888426739167,-0.465085102421759,0.465085102421759,-4.13317812612838,4.13317812612838,NA,NA,0,0,1.63541568091824,-1.63541568091824,-5.76859380704662,5.76859380704662,1.63541568091824,-1.63541568091824,-5.76859380704662,5.76859380704662,0.626329740006943,0.373670259993057,0.373670259993057,0.626329740006943,-0.00715618877002389,0.380826448763081,0.619173551236919,-0.0143441403377417,0.0143441403377417,-0.0937927014832508,0.0937927014832508,NA,NA,0,0,0.0498641512435969,-0.0498641512435969,-0.143656852726848,0.143656852726848,0.0498641512435969,-0.0498641512435969,-0.143656852726848,0.143656852726848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0031051","J.Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,"00-0029542",NA,"S.Gilmore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"253",2019122101,"NE","BUF","BUF","away","NE","NE",17,2019-12-21,615,1515,3315,"Half1",0,2,0,1,"2",0,"10:15","NE 17",7,14,"(10:15) (Shotgun) D.Singletary left tackle to NE 17 for no gain (P.Chung, L.Guy).","run",0,1,0,0,0,0,0,NA,NA,NA,NA,"left","tackle",NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.000961001148265442,0.0338637776564178,5.8739500797146e-05,0.0527542913811474,0.432011788145268,0.00273102595383362,0.477619376214271,0,0,4.17384419820449,-0.723959255404863,-4.26488341851184,4.26488341851184,0.258874152983104,-0.258874152983104,-4.13317812612838,4.13317812612838,NA,NA,0,0,1.63541568091824,-1.63541568091824,-5.76859380704662,5.76859380704662,1.63541568091824,-1.63541568091824,-5.76859380704662,5.76859380704662,0.619173551236919,0.380826448763081,0.380826448763081,0.619173551236919,-0.0232961466512783,0.404122595414359,0.595877404585641,0.0089520063135366,-0.0089520063135366,-0.0937927014832508,0.0937927014832508,NA,NA,0,0,0.0498641512435969,-0.0498641512435969,-0.143656852726848,0.143656852726848,0.0498641512435969,-0.0498641512435969,-0.143656852726848,0.143656852726848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"00-0035250","D.Singletary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0027010","P.Chung","NE","00-0028171","L.Guy","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
