"game.id","date","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","targets","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games"
"2019120808",2019-12-08,"TB","00-0033854","D.Ogunbowale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,48,0,17,0,0,0,1,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"2019120808",2019-12-08,"TB","00-0035681","M.Edwards",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,-1,0,1
"2019120808",2019-12-08,"TB","00-0034386","J.Watson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,59,1,17,17,0,0,0,0,0,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019120808",2019-12-08,"TB","00-0031273","C.Brate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,30,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019120808",2019-12-08,"TB","00-0034816","R.Jones",0,0,0,0,0,0,0,11,36,0,10,0,0,0,4,5,23,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019120808",2019-12-08,"TB","00-0032741","P.Barber",0,0,0,0,0,0,0,11,34,0,11,0,0,0,2,2,19,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019120808",2019-12-08,"TB","00-0031503","J.Winston",45,33,456,4,3,0,0,6,5,1,5,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019120808",2019-12-08,"TB","00-0029857","R.Griffin",4,2,18,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019120808",2019-12-08,"TB","00-0032054","B.Perriman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,70,1,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019120808",2019-12-08,"TB","00-0033921","C.Godwin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,91,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019120808",2019-12-08,"TB","00-0035707","D.White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,1
