"play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","goal_to_go","time","yrdln","ydstogo","ydsnet","desc","play_type","yards_gained","shotgun","no_huddle","qb_dropback","qb_kneel","qb_spike","qb_scramble","pass_length","pass_location","air_yards","yards_after_catch","run_location","run_gap","field_goal_result","kick_distance","extra_point_result","two_point_conv_result","home_timeouts_remaining","away_timeouts_remaining","timeout","timeout_team","td_team","posteam_timeouts_remaining","defteam_timeouts_remaining","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","extra_point_prob","two_point_conversion_prob","ep","epa","total_home_epa","total_away_epa","total_home_rush_epa","total_away_rush_epa","total_home_pass_epa","total_away_pass_epa","air_epa","yac_epa","comp_air_epa","comp_yac_epa","total_home_comp_air_epa","total_away_comp_air_epa","total_home_comp_yac_epa","total_away_comp_yac_epa","total_home_raw_air_epa","total_away_raw_air_epa","total_home_raw_yac_epa","total_away_raw_yac_epa","wp","def_wp","home_wp","away_wp","wpa","home_wp_post","away_wp_post","total_home_rush_wpa","total_away_rush_wpa","total_home_pass_wpa","total_away_pass_wpa","air_wpa","yac_wpa","comp_air_wpa","comp_yac_wpa","total_home_comp_air_wpa","total_away_comp_air_wpa","total_home_comp_yac_wpa","total_away_comp_yac_wpa","total_home_raw_air_wpa","total_away_raw_air_wpa","total_home_raw_yac_wpa","total_away_raw_yac_wpa","punt_blocked","first_down_rush","first_down_pass","first_down_penalty","third_down_converted","third_down_failed","fourth_down_converted","fourth_down_failed","incomplete_pass","touchback","interception","punt_inside_twenty","punt_in_endzone","punt_out_of_bounds","punt_downed","punt_fair_catch","kickoff_inside_twenty","kickoff_in_endzone","kickoff_out_of_bounds","kickoff_downed","kickoff_fair_catch","fumble_forced","fumble_not_forced","fumble_out_of_bounds","solo_tackle","safety","penalty","tackled_for_loss","fumble_lost","own_kickoff_recovery","own_kickoff_recovery_td","qb_hit","rush_attempt","pass_attempt","sack","touchdown","pass_touchdown","rush_touchdown","return_touchdown","extra_point_attempt","two_point_attempt","field_goal_attempt","kickoff_attempt","punt_attempt","fumble","complete_pass","assist_tackle","lateral_reception","lateral_rush","lateral_return","lateral_recovery","passer_player_id","passer_player_name","receiver_player_id","receiver_player_name","rusher_player_id","rusher_player_name","lateral_receiver_player_id","lateral_receiver_player_name","lateral_rusher_player_id","lateral_rusher_player_name","lateral_sack_player_id","lateral_sack_player_name","interception_player_id","interception_player_name","lateral_interception_player_id","lateral_interception_player_name","punt_returner_player_id","punt_returner_player_name","lateral_punt_returner_player_id","lateral_punt_returner_player_name","kickoff_returner_player_name","kickoff_returner_player_id","lateral_kickoff_returner_player_id","lateral_kickoff_returner_player_name","punter_player_id","punter_player_name","kicker_player_name","kicker_player_id","own_kickoff_recovery_player_id","own_kickoff_recovery_player_name","blocked_player_id","blocked_player_name","tackle_for_loss_1_player_id","tackle_for_loss_1_player_name","tackle_for_loss_2_player_id","tackle_for_loss_2_player_name","qb_hit_1_player_id","qb_hit_1_player_name","qb_hit_2_player_id","qb_hit_2_player_name","forced_fumble_player_1_team","forced_fumble_player_1_player_id","forced_fumble_player_1_player_name","forced_fumble_player_2_team","forced_fumble_player_2_player_id","forced_fumble_player_2_player_name","solo_tackle_1_team","solo_tackle_2_team","solo_tackle_1_player_id","solo_tackle_2_player_id","solo_tackle_1_player_name","solo_tackle_2_player_name","assist_tackle_1_player_id","assist_tackle_1_player_name","assist_tackle_1_team","assist_tackle_2_player_id","assist_tackle_2_player_name","assist_tackle_2_team","assist_tackle_3_player_id","assist_tackle_3_player_name","assist_tackle_3_team","assist_tackle_4_player_id","assist_tackle_4_player_name","assist_tackle_4_team","pass_defense_1_player_id","pass_defense_1_player_name","pass_defense_2_player_id","pass_defense_2_player_name","fumbled_1_team","fumbled_1_player_id","fumbled_1_player_name","fumbled_2_player_id","fumbled_2_player_name","fumbled_2_team","fumble_recovery_1_team","fumble_recovery_1_yards","fumble_recovery_1_player_id","fumble_recovery_1_player_name","fumble_recovery_2_team","fumble_recovery_2_yards","fumble_recovery_2_player_id","fumble_recovery_2_player_name","return_team","return_yards","penalty_team","penalty_player_id","penalty_player_name","penalty_yards","replay_or_challenge","replay_or_challenge_result","penalty_type","defensive_two_point_attempt","defensive_two_point_conv","defensive_extra_point_attempt","defensive_extra_point_conv"
"45",2019111707,"WAS","NYJ","NYJ","away","WAS","WAS",35,2019-11-17,900,1800,3600,"Half1",0,1,0,1,NA,0,"15:00","WAS 35",0,75,"D.Hopkins kicks 65 yards from WAS 35 to end zone, Touchback.","kickoff",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,NA,NA,NA,0,0,0,0.00137367959113161,0.162631509518862,0.00444072635822802,0.25417863378643,0.23308117414857,0.00365571302658065,0.340638563570199,0,0,0.814998475712213,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D.Hopkins","00-0030098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"60",2019111707,"WAS","NYJ","NYJ","away","WAS","NYJ",75,2019-11-17,900,1800,3600,"Half1",0,1,0,1,"1",0,"15:00","NYJ 25",10,75,"(15:00) S.Darnold pass incomplete short left to J.Crowder. New York Jets challenged the incomplete pass ruling, and the play was REVERSED. S.Darnold pass short left to J.Crowder to NYJ 33 for 8 yards (F.Moreau).","pass",8,0,0,1,0,0,0,"short","left",8,0,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00137367959113161,0.162631509518862,0.00444072635822802,0.25417863378643,0.23308117414857,0.00365571302658065,0.340638563570199,0,0,0.814998475712213,0.855709016126504,-0.855709016126504,0.855709016126504,0,0,-0.855709016126504,0.855709016126504,0.855709016126504,0,0.855709016126504,0,-0.855709016126504,0.855709016126504,0,0,-0.855709016126504,0.855709016126504,0,0,0.500006821721935,0.499993178278065,0.499993178278065,0.500006821721935,0.0261671139958973,0.473826064282168,0.526173935717832,0,0,-0.0261671139958973,0.0261671139958973,0.0261671139958973,0,0.0261671139958973,0,-0.0261671139958973,0.0261671139958973,0,0,-0.0261671139958973,0.0261671139958973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0034869","S.Darnold","00-0031941","J.Crowder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAS",NA,"00-0033918",NA,"F.Moreau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,"reversed",NA,0,0,0,0
"132",2019111707,"WAS","NYJ","NYJ","away","WAS","NYJ",67,2019-11-17,888,1788,3588,"Half1",0,1,0,1,"2",0,"14:48","NYJ 33",2,75,"(14:48) (Shotgun) L.Bell right guard to NYJ 37 for 4 yards (Jon.Allen; M.Ioannidis).","run",4,1,0,0,0,0,0,NA,NA,NA,NA,"right","guard",NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00129136099027191,0.138894724952866,0.00218757492089406,0.210454311038454,0.236438933586936,0.00390029370531561,0.406832800805263,0,0,1.67070749183872,0.260592346622385,-1.11630136274889,1.11630136274889,-0.260592346622385,0.260592346622385,-0.855709016126504,0.855709016126504,NA,NA,0,0,-0.855709016126504,0.855709016126504,0,0,-0.855709016126504,0.855709016126504,0,0,0.526173935717832,0.473826064282168,0.473826064282168,0.526173935717832,0.0094921242443502,0.464333940037818,0.535666059962182,-0.0094921242443502,0.0094921242443502,-0.0261671139958973,0.0261671139958973,NA,NA,0,0,-0.0261671139958973,0.0261671139958973,0,0,-0.0261671139958973,0.0261671139958973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"00-0030496","L.Bell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033523","Jon.Allen","WAS","00-0032781","M.Ioannidis","WAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"153",2019111707,"WAS","NYJ","NYJ","away","WAS","NYJ",63,2019-11-17,862,1762,3562,"Half1",0,1,0,1,"1",0,"14:22","NYJ 37",10,75,"(14:22) (No Huddle, Shotgun) S.Darnold pass short middle to D.Thomas to NYJ 46 for 9 yards (F.Moreau, C.Holcomb). PENALTY on WAS-M.Sweat, Illegal Use of Hands, 5 yards, enforced at NYJ 37 - No Play.","no_play",0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00123730512874331,0.123181111496321,0.00162811712111474,0.191905962719492,0.277134261467544,0.00367086652827773,0.401242375538507,0,0,1.9312998384611,0.420288488403801,-1.53658985115269,1.53658985115269,-0.260592346622385,0.260592346622385,-0.855709016126504,0.855709016126504,NA,NA,0,0,-0.855709016126504,0.855709016126504,0,0,-0.855709016126504,0.855709016126504,0,0,0.535666059962182,0.464333940037818,0.464333940037818,0.535666059962182,0.0145089571205188,0.449824982917299,0.550175017082701,-0.0094921242443502,0.0094921242443502,-0.0261671139958973,0.0261671139958973,NA,NA,0,0,-0.0261671139958973,0.0261671139958973,0,0,-0.0261671139958973,0.0261671139958973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WAS","00-0035647","M.Sweat",5,0,NA,"Illegal Use of Hands",0,0,0,0
"188",2019111707,"WAS","NYJ","NYJ","away","WAS","NYJ",58,2019-11-17,837,1737,3537,"Half1",0,1,0,1,"1",0,"13:57","NYJ 42",10,75,"(13:57) (Shotgun) L.Bell left guard to WAS 49 for 9 yards (L.Collins). Penalty on WAS-R.Anderson, Defensive Offside, declined.","run",9,1,0,0,0,0,0,NA,NA,NA,NA,"left","guard",NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00121214832434253,0.108168203229009,0.00105654518598399,0.168234108966555,0.293833090815506,0.00362516142139429,0.42387074205721,0,0,2.3515883268649,1.06038963992865,-2.59697949108134,2.59697949108134,-1.32098198655104,1.32098198655104,-0.855709016126504,0.855709016126504,NA,NA,0,0,-0.855709016126504,0.855709016126504,0,0,-0.855709016126504,0.855709016126504,0,0,0.550175017082701,0.449824982917299,0.449824982917299,0.550175017082701,0.0359656661585074,0.413859316758792,0.586140683241208,-0.0454577904028576,0.0454577904028576,-0.0261671139958973,0.0261671139958973,NA,NA,0,0,-0.0261671139958973,0.0261671139958973,0,0,-0.0261671139958973,0.0261671139958973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0030496","L.Bell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAS",NA,"00-0032262",NA,"L.Collins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"220",2019111707,"WAS","NYJ","NYJ","away","WAS","WAS",49,2019-11-17,808,1708,3508,"Half1",0,1,0,1,"2",0,"13:28","WAS 49",1,75,"(13:28) S.Darnold pass short right to J.Crowder pushed ob at WAS 32 for 17 yards (M.Nicholson).","pass",17,0,0,1,0,0,0,"short","right",12,5,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00111667640831161,0.0777197284708418,0.000457889680959288,0.11611951517349,0.289012392372537,0.0034328449184406,0.512140952975419,0,0,3.41197796679355,0.543639021160204,-3.14061851224154,3.14061851224154,-1.32098198655104,1.32098198655104,-1.39934803728671,1.39934803728671,1.37882630727403,-0.835187286113822,1.37882630727403,-0.835187286113822,-2.23453532340053,2.23453532340053,0.835187286113822,-0.835187286113822,-2.23453532340053,2.23453532340053,0.835187286113822,-0.835187286113822,0.586140683241208,0.413859316758792,0.413859316758792,0.586140683241208,0.0195787824504373,0.394280534308354,0.605719465691646,-0.0454577904028576,0.0454577904028576,-0.0457458964463346,0.0457458964463346,0.0477301242453942,-0.0281513417949569,0.0477301242453942,-0.0281513417949569,-0.0738972382412916,0.0738972382412916,0.0281513417949569,-0.0281513417949569,-0.0738972382412916,0.0738972382412916,0.0281513417949569,-0.0281513417949569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0034869","S.Darnold","00-0031941","J.Crowder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAS",NA,"00-0033527",NA,"M.Nicholson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"249",2019111707,"WAS","NYJ","NYJ","away","WAS","WAS",32,2019-11-17,785,1685,3485,"Half1",0,1,0,1,"1",0,"13:05","WAS 32",10,75,"(13:05) (No Huddle, Shotgun) L.Bell right tackle to WAS 32 for no gain (L.Collins).","run",0,1,1,0,0,0,0,NA,NA,NA,NA,"right","tackle",NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.000721064070586799,0.0500005522078616,0.000101443011028091,0.0773172529588862,0.360134617580924,0.00308740852523299,0.508637661645481,0,0,3.95561698795376,-0.476308722711158,-2.66430978953039,2.66430978953039,-0.844673263839878,0.844673263839878,-1.39934803728671,1.39934803728671,NA,NA,0,0,-2.23453532340053,2.23453532340053,0.835187286113822,-0.835187286113822,-2.23453532340053,2.23453532340053,0.835187286113822,-0.835187286113822,0.605719465691646,0.394280534308354,0.394280534308354,0.605719465691646,-0.014582465061117,0.408862999369471,0.591137000630529,-0.0308753253417405,0.0308753253417405,-0.0457458964463346,0.0457458964463346,NA,NA,0,0,-0.0738972382412916,0.0738972382412916,0.0281513417949569,-0.0281513417949569,-0.0738972382412916,0.0738972382412916,0.0281513417949569,-0.0281513417949569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0030496","L.Bell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAS",NA,"00-0032262",NA,"L.Collins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"270",2019111707,"WAS","NYJ","NYJ","away","WAS","WAS",32,2019-11-17,752,1652,3452,"Half1",0,1,0,1,"2",0,"12:32","WAS 32",10,75,"(12:32) (No Huddle) S.Darnold pass short right to L.Bell pushed ob at WAS 20 for 12 yards (D.Payne).","pass",12,0,1,1,0,0,0,"short","right",3,9,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.000900652958012024,0.0594448052630172,0.000225810274348477,0.0934977818406047,0.398066039757261,0.00333474283090022,0.444530167075857,0,0,3.4793082652426,0.925486895298743,-3.58979668482913,3.58979668482913,-0.844673263839878,0.844673263839878,-2.32483493258545,2.32483493258545,-0.643228990006184,1.56871588530493,-0.643228990006184,1.56871588530493,-1.59130633339435,1.59130633339435,-0.733528599191106,0.733528599191106,-1.59130633339435,1.59130633339435,-0.733528599191106,0.733528599191106,0.591137000630529,0.408862999369471,0.408862999369471,0.591137000630529,0.0329634213807938,0.375899577988678,0.624100422011322,-0.0308753253417405,0.0308753253417405,-0.0787093178271284,0.0787093178271284,-0.0208964900589194,0.0538599114397131,-0.0208964900589194,0.0538599114397131,-0.0530007481823722,0.0530007481823722,-0.0257085696447562,0.0257085696447562,-0.0530007481823722,0.0530007481823722,-0.0257085696447562,0.0257085696447562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0034869","S.Darnold","00-0030496","L.Bell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAS",NA,"00-0034333",NA,"D.Payne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"299",2019111707,"WAS","NYJ","NYJ","away","WAS","WAS",20,2019-11-17,718,1618,3418,"Half1",0,1,1,1,"1",0,"11:58","WAS 20",10,75,"(11:58) (No Huddle, Shotgun) S.Darnold pass deep left to D.Brown for 20 yards, TOUCHDOWN.","pass",20,1,1,1,0,0,0,"deep","left",20,0,NA,NA,NA,NA,NA,NA,3,3,0,NA,"NYJ",3,3,0,6,0,0,0,6,0,6,0.000646734690439909,0.033521540645734,3.29063368697036e-05,0.0516129491403877,0.379716595810287,0.00274369238596664,0.531725580990315,0,0,4.40479516054134,2.59520483945866,-6.18500152428779,6.18500152428779,-0.844673263839878,0.844673263839878,-4.92003977204411,4.92003977204411,2.59520483945866,0,2.59520483945866,0,-4.186511172853,4.186511172853,-0.733528599191106,0.733528599191106,-4.186511172853,4.186511172853,-0.733528599191106,0.733528599191106,0.624100422011322,0.375899577988678,0.375899577988678,0.624100422011322,0.0880480960269705,0.287851481961707,0.712148518038293,-0.0308753253417405,0.0308753253417405,-0.166757413854099,0.166757413854099,0.0880480960269705,0,0.0880480960269705,0,-0.141048844209343,0.141048844209343,-0.0257085696447562,0.0257085696447562,-0.141048844209343,0.141048844209343,-0.0257085696447562,0.0257085696447562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0034869","S.Darnold","00-0032098","D.Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"324",2019111707,"WAS","NYJ","NYJ","away","WAS","WAS",15,2019-11-17,710,1610,3410,"Half1",0,1,0,1,NA,0,"11:50","WAS 15",0,75,"S.Ficken extra point is No Good, Wide Left, Center-T.Hennessy, Holder-L.Edwards.","extra_point",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,33,"failed",NA,3,3,0,NA,NA,3,3,0,6,6,0,6,6,0,6,0,0,0,0,0,0,0,0.931114949971538,0,0.931114949971538,-0.931114949971538,-5.25388657431625,5.25388657431625,-0.844673263839878,0.844673263839878,-4.92003977204411,4.92003977204411,NA,NA,0,0,-4.186511172853,4.186511172853,-0.733528599191106,0.733528599191106,-4.186511172853,4.186511172853,-0.733528599191106,0.733528599191106,0.712148518038293,0.287851481961707,0.287851481961707,0.712148518038293,-0.0363604594824969,0.324211941444204,0.675788058555796,-0.0308753253417405,0.0308753253417405,-0.166757413854099,0.166757413854099,NA,NA,0,0,-0.141048844209343,0.141048844209343,-0.0257085696447562,0.0257085696447562,-0.141048844209343,0.141048844209343,-0.0257085696447562,0.0257085696447562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S.Ficken","00-0033138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
