"","game.id","date","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games"
"1","2019090801",2019-09-08,"CLE","00-0034253","D.Hilliard",0,0,0,0,0,0,0,1,4,1,4,4,0,0,1,14,0,14,0,0,0,3,26,0,32,0,1,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2","2019090801",2019-09-08,"CLE","00-0035628","D.Johnson",0,0,0,0,0,0,0,1,13,0,13,0,0,0,2,23,0,12,0,0,0,1,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3","2019090801",2019-09-08,"CLE","00-0034791","N.Chubb",0,0,0,0,0,0,0,17,75,0,15,0,0,0,3,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4","2019090801",2019-09-08,"CLE","00-0031382","J.Landry",0,0,0,0,0,0,0,1,10,0,10,0,0,0,4,67,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5","2019090801",2019-09-08,"CLE","00-0034273","D.Ratley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6","2019090801",2019-09-08,"CLE","00-0034855","B.Mayfield",38,25,285,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7","2019090801",2019-09-08,"CLE","00-0032977","R.Higgins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8","2019090801",2019-09-08,"CLE","00-0031235","O.Beckham",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,71,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9","2019090801",2019-09-08,"CLE","00-0033885","D.Njoku",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10","2019090801",2019-09-08,"CLE","00-0035145","A.Seibert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
