"","game.id","date","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games"
"1","2019091511",2019-09-15,"DEN","00-0034838","R.Freeman",0,0,0,0,0,0,0,11,54,0,14,0,0,0,5,48,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2","2019091511",2019-09-15,"DEN","00-0034109","P.Lindsay",0,0,0,0,0,0,0,13,36,0,9,0,0,0,4,30,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3","2019091511",2019-09-15,"DEN","00-0026158","J.Flacco",50,35,292,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4","2019091511",2019-09-15,"DEN","00-0034348","C.Sutton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5","2019091511",2019-09-15,"DEN","00-0027685","E.Sanders",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,98,1,21,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6","2019091511",2019-09-15,"DEN","00-0032227","J.Heuerman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7","2019091511",2019-09-15,"DEN","00-0034370","D.Hamilton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8","2019091511",2019-09-15,"DEN","00-0035644","N.Fant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9","2019091511",2019-09-15,"DEN","00-0034393","T.Fumagalli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10","2019091511",2019-09-15,"DEN","00-0031319","D.Spencer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
