"","play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","goal_to_go","time","yrdln","ydstogo","ydsnet","desc","play_type","yards_gained","shotgun","no_huddle","qb_dropback","qb_kneel","qb_spike","qb_scramble","pass_length","pass_location","air_yards","yards_after_catch","run_location","run_gap","field_goal_result","kick_distance","extra_point_result","two_point_conv_result","home_timeouts_remaining","away_timeouts_remaining","timeout","timeout_team","td_team","posteam_timeouts_remaining","defteam_timeouts_remaining","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","extra_point_prob","two_point_conversion_prob","ep","epa","total_home_epa","total_away_epa","total_home_rush_epa","total_away_rush_epa","total_home_pass_epa","total_away_pass_epa","air_epa","yac_epa","comp_air_epa","comp_yac_epa","total_home_comp_air_epa","total_away_comp_air_epa","total_home_comp_yac_epa","total_away_comp_yac_epa","total_home_raw_air_epa","total_away_raw_air_epa","total_home_raw_yac_epa","total_away_raw_yac_epa","wp","def_wp","home_wp","away_wp","wpa","home_wp_post","away_wp_post","total_home_rush_wpa","total_away_rush_wpa","total_home_pass_wpa","total_away_pass_wpa","air_wpa","yac_wpa","comp_air_wpa","comp_yac_wpa","total_home_comp_air_wpa","total_away_comp_air_wpa","total_home_comp_yac_wpa","total_away_comp_yac_wpa","total_home_raw_air_wpa","total_away_raw_air_wpa","total_home_raw_yac_wpa","total_away_raw_yac_wpa","punt_blocked","first_down_rush","first_down_pass","first_down_penalty","third_down_converted","third_down_failed","fourth_down_converted","fourth_down_failed","incomplete_pass","touchback","interception","punt_inside_twenty","punt_in_endzone","punt_out_of_bounds","punt_downed","punt_fair_catch","kickoff_inside_twenty","kickoff_in_endzone","kickoff_out_of_bounds","kickoff_downed","kickoff_fair_catch","fumble_forced","fumble_not_forced","fumble_out_of_bounds","solo_tackle","safety","penalty","tackled_for_loss","fumble_lost","own_kickoff_recovery","own_kickoff_recovery_td","qb_hit","rush_attempt","pass_attempt","sack","touchdown","pass_touchdown","rush_touchdown","return_touchdown","extra_point_attempt","two_point_attempt","field_goal_attempt","kickoff_attempt","punt_attempt","fumble","complete_pass","assist_tackle","lateral_reception","lateral_rush","lateral_return","lateral_recovery","passer_player_id","passer_player_name","receiver_player_id","receiver_player_name","rusher_player_id","rusher_player_name","lateral_receiver_player_id","lateral_receiver_player_name","lateral_rusher_player_id","lateral_rusher_player_name","lateral_sack_player_id","lateral_sack_player_name","interception_player_id","interception_player_name","lateral_interception_player_id","lateral_interception_player_name","punt_returner_player_id","punt_returner_player_name","lateral_punt_returner_player_id","lateral_punt_returner_player_name","kickoff_returner_player_name","kickoff_returner_player_id","lateral_kickoff_returner_player_id","lateral_kickoff_returner_player_name","punter_player_id","punter_player_name","kicker_player_name","kicker_player_id","own_kickoff_recovery_player_id","own_kickoff_recovery_player_name","blocked_player_id","blocked_player_name","tackle_for_loss_1_player_id","tackle_for_loss_1_player_name","tackle_for_loss_2_player_id","tackle_for_loss_2_player_name","qb_hit_1_player_id","qb_hit_1_player_name","qb_hit_2_player_id","qb_hit_2_player_name","forced_fumble_player_1_team","forced_fumble_player_1_player_id","forced_fumble_player_1_player_name","forced_fumble_player_2_team","forced_fumble_player_2_player_id","forced_fumble_player_2_player_name","solo_tackle_1_team","solo_tackle_2_team","solo_tackle_1_player_id","solo_tackle_2_player_id","solo_tackle_1_player_name","solo_tackle_2_player_name","assist_tackle_1_player_id","assist_tackle_1_player_name","assist_tackle_1_team","assist_tackle_2_player_id","assist_tackle_2_player_name","assist_tackle_2_team","assist_tackle_3_player_id","assist_tackle_3_player_name","assist_tackle_3_team","assist_tackle_4_player_id","assist_tackle_4_player_name","assist_tackle_4_team","pass_defense_1_player_id","pass_defense_1_player_name","pass_defense_2_player_id","pass_defense_2_player_name","fumbled_1_team","fumbled_1_player_id","fumbled_1_player_name","fumbled_2_player_id","fumbled_2_player_name","fumbled_2_team","fumble_recovery_1_team","fumble_recovery_1_yards","fumble_recovery_1_player_id","fumble_recovery_1_player_name","fumble_recovery_2_team","fumble_recovery_2_yards","fumble_recovery_2_player_id","fumble_recovery_2_player_name","return_team","return_yards","penalty_team","penalty_player_id","penalty_player_name","penalty_yards","replay_or_challenge","replay_or_challenge_result","penalty_type","defensive_two_point_attempt","defensive_two_point_conv","defensive_extra_point_attempt","defensive_extra_point_conv"
"1","36",2019090809,"ARI","DET","DET","away","ARI","ARI",35,2019-09-08,900,1800,3600,"Half1",0,1,0,1,NA,0,"15:00","ARI 35",0,24,"Z.Gonzalez kicks 65 yards from ARI 35 to end zone, Touchback.","kickoff",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,NA,NA,NA,0,0,0,0.00137367959113161,0.162631509518862,0.00444072635822802,0.25417863378643,0.23308117414857,0.00365571302658065,0.340638563570199,0,0,0.814998475712213,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Z.Gonzalez","00-0033862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"2","51",2019090809,"ARI","DET","DET","away","ARI","DET",75,2019-09-08,900,1800,3600,"Half1",0,1,0,1,"1",0,"15:00","DET 25",10,24,"(15:00) (Shotgun) M.Stafford pass short left to K.Johnson pushed ob at DET 32 for 7 yards (C.Jones).","pass",7,1,0,1,0,0,0,"short","left",0,7,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00137367959113161,0.162631509518862,0.00444072635822802,0.25417863378643,0.23308117414857,0.00365571302658065,0.340638563570199,0,0,0.814998475712213,0.555751079645065,-0.555751079645065,0.555751079645065,0,0,-0.555751079645065,0.555751079645065,-0.77085974164954,1.3266108212946,-0.77085974164954,1.3266108212946,0.77085974164954,-0.77085974164954,-1.3266108212946,1.3266108212946,0.77085974164954,-0.77085974164954,-1.3266108212946,1.3266108212946,0.500006821721935,0.499993178278065,0.499993178278065,0.500006821721935,0.0184003259165023,0.481592852361563,0.518407147638437,0,0,-0.0184003259165023,0.0184003259165023,-0.02210373476823,0.0405040606847323,-0.02210373476823,0.0405040606847323,0.02210373476823,-0.02210373476823,-0.0405040606847323,0.0405040606847323,0.02210373476823,-0.02210373476823,-0.0405040606847323,0.0405040606847323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0026498","M.Stafford","00-0034349","K.Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI",NA,"00-0029585",NA,"C.Jones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"3","80",2019090809,"ARI","DET","DET","away","ARI","DET",68,2019-09-08,867,1767,3567,"Half1",0,1,0,1,"2",0,"14:27","DET 32",3,24,"(14:27) (Shotgun) K.Johnson up the middle to DET 41 for 9 yards (T.Brock).","run",9,1,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00143444430797238,0.147556243713239,0.00260722952574259,0.225316819022248,0.236503508543715,0.0039464662273026,0.382635288659781,0,0,1.37074955535728,0.901628378025381,-1.45737945767045,1.45737945767045,-0.901628378025381,0.901628378025381,-0.555751079645065,0.555751079645065,NA,NA,0,0,0.77085974164954,-0.77085974164954,-1.3266108212946,1.3266108212946,0.77085974164954,-0.77085974164954,-1.3266108212946,1.3266108212946,0.518407147638437,0.481592852361563,0.481592852361563,0.518407147638437,0.029516709899933,0.45207614246163,0.54792385753837,-0.029516709899933,0.029516709899933,-0.0184003259165023,0.0184003259165023,NA,NA,0,0,0.02210373476823,-0.02210373476823,-0.0405040606847323,0.0405040606847323,0.02210373476823,-0.02210373476823,-0.0405040606847323,0.0405040606847323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0034349","K.Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI",NA,"00-0027375",NA,"T.Brock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"4","101",2019090809,"ARI","DET","DET","away","ARI","DET",59,2019-09-08,833,1733,3533,"Half1",0,1,0,1,"1",0,"13:53","DET 41",10,24,"(13:53) K.Johnson up the middle to DET 42 for 1 yard (J.Hicks).","run",1,0,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00126257492153828,0.111027661577456,0.00115194878875158,0.172680622259437,0.290609737397841,0.00363444521395321,0.419633009841023,0,0,2.27237793338266,-0.530114549048805,-0.92726490862164,0.92726490862164,-0.371513828976576,0.371513828976576,-0.555751079645065,0.555751079645065,NA,NA,0,0,0.77085974164954,-0.77085974164954,-1.3266108212946,1.3266108212946,0.77085974164954,-0.77085974164954,-1.3266108212946,1.3266108212946,0.54792385753837,0.45207614246163,0.45207614246163,0.54792385753837,-0.0142920429062101,0.46636818536784,0.53363181463216,-0.0152246669937229,0.0152246669937229,-0.0184003259165023,0.0184003259165023,NA,NA,0,0,0.02210373476823,-0.02210373476823,-0.0405040606847323,0.0405040606847323,0.02210373476823,-0.02210373476823,-0.0405040606847323,0.0405040606847323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0034349","K.Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI",NA,"00-0032129",NA,"J.Hicks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"5","122",2019090809,"ARI","DET","DET","away","ARI","DET",58,2019-09-08,796,1696,3496,"Half1",0,1,0,1,"2",0,"13:16","DET 42",9,24,"(13:16) (Shotgun) M.Stafford pass short left to K.Golladay to 50 for 8 yards (B.Murphy; J.Walker).","pass",8,1,0,1,0,0,0,"short","left",5,3,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00152145900730131,0.126876009007863,0.00165900942068871,0.198296140271963,0.291850696677885,0.00396929544623787,0.375827390168061,0,0,1.74226338433385,1.00897903735042,-1.93624394597206,1.93624394597206,-0.371513828976576,0.371513828976576,-1.56473011699548,1.56473011699548,-0.525068761219771,1.53404779857019,-0.525068761219771,1.53404779857019,1.29592850286931,-1.29592850286931,-2.86065861986479,2.86065861986479,1.29592850286931,-1.29592850286931,-2.86065861986479,2.86065861986479,0.53363181463216,0.46636818536784,0.46636818536784,0.53363181463216,0.0333182281948189,0.433049957173021,0.566950042826979,-0.0152246669937229,0.0152246669937229,-0.0517185541113212,0.0517185541113212,-0.0154781042099373,0.0487963324047562,-0.0154781042099373,0.0487963324047562,0.0375818389781674,-0.0375818389781674,-0.0893003930894886,0.0893003930894886,0.0375818389781674,-0.0375818389781674,-0.0893003930894886,0.0893003930894886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"00-0026498","M.Stafford","00-0033932","K.Golladay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0035236","B.Murphy","ARI","00-0032809","J.Walker","ARI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"6","146",2019090809,"ARI","DET","DET","away","ARI","MID",50,2019-09-08,759,1659,3459,"Half1",0,1,0,1,"3",0,"12:39","MID 50",1,24,"(12:39) C.Anderson up the middle to DET 49 for -1 yards (J.Hicks).","run",-1,0,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00147111665861504,0.0985350636959362,0.000971784278427569,0.149938284508008,0.282519125608569,0.00303011613876675,0.463534509111678,0,0,2.75124242168427,-2.57074084085872,0.634496894886665,-0.634496894886665,2.19922701188215,-2.19922701188215,-1.56473011699548,1.56473011699548,NA,NA,0,0,1.29592850286931,-1.29592850286931,-2.86065861986479,2.86065861986479,1.29592850286931,-1.29592850286931,-2.86065861986479,2.86065861986479,0.566950042826979,0.433049957173021,0.433049957173021,0.566950042826979,-0.0763919828120109,0.509441939985032,0.490558060014968,0.061167315818288,-0.061167315818288,-0.0517185541113212,0.0517185541113212,NA,NA,0,0,0.0375818389781674,-0.0375818389781674,-0.0893003930894886,0.0893003930894886,0.0375818389781674,-0.0375818389781674,-0.0893003930894886,0.0893003930894886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0029854","C.Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0032129","J.Hicks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI",NA,"00-0032129",NA,"J.Hicks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"7","167",2019090809,"ARI","DET","DET","away","ARI","DET",51,2019-09-08,727,1627,3427,"Half1",0,1,0,1,"4",0,"12:07","DET 49",2,24,"(12:07) S.Martin punts 41 yards to ARI 10, Center-D.Muhlbach, fair catch by C.Kirk.","punt",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00241855290326679,0.179915396088067,0.00214548772028249,0.281658699886662,0.252485126394929,0.00618857889907721,0.275188158107715,0,0,0.180501580825547,0.432414805192178,0.202082089694487,-0.202082089694487,2.19922701188215,-2.19922701188215,-1.56473011699548,1.56473011699548,NA,NA,0,0,1.29592850286931,-1.29592850286931,-2.86065861986479,2.86065861986479,1.29592850286931,-1.29592850286931,-2.86065861986479,2.86065861986479,0.490558060014968,0.509441939985032,0.509441939985032,0.490558060014968,0.0418026299089679,0.467639310076064,0.532360689923936,0.061167315818288,-0.061167315818288,-0.0517185541113212,0.0517185541113212,NA,NA,0,0,0.0375818389781674,-0.0375818389781674,-0.0893003930894886,0.0893003930894886,0.0375818389781674,-0.0375818389781674,-0.0893003930894886,0.0893003930894886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0034775","C.Kirk",NA,NA,NA,NA,NA,NA,"00-0030092","S.Martin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"8","203",2019090809,"ARI","DET","ARI","home","DET","ARI",90,2019-09-08,720,1620,3420,"Half1",0,2,0,1,"1",0,"12:00","ARI 10",10,5,"(12:00) (Shotgun) K.Murray pass incomplete deep right to K.Johnson.","pass",0,1,0,1,0,0,0,"deep","right",23,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00363409869091362,0.212084353592866,0.0142955049363,0.329943197416332,0.175508330566809,0.00334730574601795,0.261187209050761,0,0,-0.612916386017725,-0.75852805174045,-0.556445962045962,0.556445962045962,2.19922701188215,-2.19922701188215,-2.32325816873593,2.32325816873593,2.23115614347742,-2.98968419521787,0,0,1.29592850286931,-1.29592850286931,-2.86065861986479,2.86065861986479,3.52708464634673,-3.52708464634673,-5.85034281508267,5.85034281508267,0.467639310076064,0.532360689923936,0.467639310076064,0.532360689923936,-0.0223699715574262,0.445269338518638,0.554730661481362,0.061167315818288,-0.061167315818288,-0.0740885256687474,0.0740885256687474,0.0658609921307902,-0.0882309636882164,0,0,0.0375818389781674,-0.0375818389781674,-0.0893003930894886,0.0893003930894886,0.103442831108958,-0.103442831108958,-0.177531356777705,0.177531356777705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00-0035228","K.Murray","00-0035287","K.Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"9","237",2019090809,"ARI","DET","ARI","home","DET","ARI",90,2019-09-08,716,1616,3416,"Half1",0,2,0,1,"2",0,"11:56","ARI 10",10,5,"(11:56) (No Huddle, Shotgun) D.Johnson up the middle to ARI 23 for 13 yards (Q.Diggs). PENALTY on ARI-J.Sweezy, Offensive Holding, 5 yards, enforced at ARI 10 - No Play.","no_play",0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00363666313513742,0.239780481720949,0.0148954878318824,0.371843445207101,0.147580013147174,0.00359906052553446,0.218664848432222,0,0,-1.37144443775818,-0.624758640228267,-1.18120460227423,1.18120460227423,2.19922701188215,-2.19922701188215,-2.32325816873593,2.32325816873593,NA,NA,0,0,1.29592850286931,-1.29592850286931,-2.86065861986479,2.86065861986479,3.52708464634673,-3.52708464634673,-5.85034281508267,5.85034281508267,0.445269338518638,0.554730661481362,0.445269338518638,0.554730661481362,-0.0184096030730233,0.426859735445615,0.573140264554385,0.061167315818288,-0.061167315818288,-0.0740885256687474,0.0740885256687474,NA,NA,0,0,0.0375818389781674,-0.0375818389781674,-0.0893003930894886,0.0893003930894886,0.103442831108958,-0.103442831108958,-0.177531356777705,0.177531356777705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ARI","00-0029146","J.Sweezy",5,0,NA,"Offensive Holding",0,0,0,0
"10","269",2019090809,"ARI","DET","ARI","home","DET","ARI",95,2019-09-08,697,1597,3397,"Half1",0,2,0,1,"2",0,"11:37","ARI 5",15,5,"(11:37) (Shotgun) D.Johnson up the middle to ARI 9 for 4 yards (A.Robinson).","run",4,1,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0040301963245118,0.258790824158462,0.0218705660100286,0.404119044663291,0.127172682654511,0.00337820242717437,0.180638483762022,0,0,-1.99620307798644,-0.342260334608278,-1.52346493688251,1.52346493688251,1.85696667727387,-1.85696667727387,-2.32325816873593,2.32325816873593,NA,NA,0,0,1.29592850286931,-1.29592850286931,-2.86065861986479,2.86065861986479,3.52708464634673,-3.52708464634673,-5.85034281508267,5.85034281508267,0.426859735445615,0.573140264554385,0.426859735445615,0.573140264554385,-0.00964300494169085,0.417216730503924,0.582783269496076,0.0515243108765971,-0.0515243108765971,-0.0740885256687474,0.0740885256687474,NA,NA,0,0,0.0375818389781674,-0.0375818389781674,-0.0893003930894886,0.0893003930894886,0.103442831108958,-0.103442831108958,-0.177531356777705,0.177531356777705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0032187","D.Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET",NA,"00-0032889",NA,"A.Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
